window_id,cost,migrations,attacker_count,cohabitation_time_cumulative,cohabitation_malicious_vm_count,server_total_risk,vm_average_risk,cpu_utilization_avg,memory_utilization_avg,migrations_cumulative,active_servers_count,cpu_utilization_instant,memory_utilization_instant,cluster_risk,power_consumption,migration_cost,resource_contention
59,141361.62121956467,5,51,9054,49,1309.0,0.5118829057046167,74.79623873458,292.2757673782386,249,13,84.40861538461539,377.0452307692307,155669.0,260000.0,5242.2880000000005,2848.9620978231796
60,141467.17355452612,5,51,9245,49,1338.0,0.4910265360847263,74.99765474523633,293.6652138146609,254,13,87.0826153846154,377.0319999999999,156285.0,260000.0,5251.897999999999,2139.9187726305636
61,147098.77604297732,5,51,9443,49,1405.0,0.5115152754576107,75.4654965421494,295.01005527918863,259,13,104.00384615384617,377.04538461538465,169355.0,260000.0,5245.0,4161.380214886564
62,150738.45203406518,5,51,9643,49,1462.0,0.4713246972047149,75.66224690228621,296.3121276618145,264,13,87.86076923076922,377.0406153846154,178506.0,260000.0,5242.9,4058.8101703257435
63,155191.86898479876,5,51,9836,49,1487.0,0.5042384034272098,75.82161083289954,297.57322903248325,269,13,85.86153846153846,377.0226153846154,189840.0,260000.0,5243.0,3657.844923993847
64,159172.7736168728,3,51,10023,49,1551.0,0.5037533861701613,75.98117895026321,298.79552255032667,272,13,86.19353846153847,377.02230769230766,200144.0,260000.0,3143.0,4004.368084363897
65,158799.2893555762,5,51,10207,49,1558.0,0.5092755951130242,76.35849208971143,299.98103328091617,277,13,100.88384615384615,377.0392307692308,198318.0,260000.0,5242.35,4739.2717778810265
66,160780.69474883357,5,51,10399,49,1595.0,0.5323962824514946,76.73469140410151,301.13087090129284,282,13,101.56384615384614,377.0201538461539,203441.0,260000.0,5255.6,4393.673744167795
67,164755.05895256624,5,51,10605,49,1616.0,0.5097646101790836,76.92489390607739,302.24658433826477,287,13,89.66846153846153,376.99938461538454,214338.0,260000.0,5243.916,2477.33676283118
68,174865.34252924935,5,51,10806,49,1687.0,0.49541758327046137,77.24594449606734,303.3299671739421,292,13,99.0773846153846,376.99999999999994,239466.0,260000.0,5252.603999999999,2768.410646246564
69,166625.23692231506,5,51,11010,49,1663.0,0.519619536338436,77.1379079263433,304.38289071980887,297,13,69.68338461538461,377.0346153846154,219047.0,260000.0,5259.4,2402.484611575385
